aa_objects.object_number,aa_tracks.track_num,aa_detections.image_file,aa_detections.mid_det_utc,aa_detections.mid_det_et,aa_detections.ra,aa_detections.dec,aa_detections.ra_sig,aa_detections.dec_sig,aa_detections.mag,aa_detections.mag_sig,aa_detections.snr,aa_detections.psf_fit_quality,aa_detections.is_saturated,aa_detections.q_code,aa_detections.possible_hot_pixel,aa_detections.possible_star,aa_detections.occulting
2,8,20190123T070335S033_ncm_L0.fits,2019-01-23T07:03:37.533Z,601499086.71755,325.18356935202,26.588823352917597,0.0021405353599563397,0.0020011945138106303,4.413503317013269,0.105920155758064,13.5808640236129,0.526373050362926,0,5,0,0,0
2,8,20190123T065619S123_ncm_L0.fits,2019-01-23T06:56:21.623Z,601498650.80755,326.389210437012,26.659231232908002,0.00286944454996503,0.00276625084516948,4.57265917064697,0.11768761075812399,11.4301713042284,1.44571439936928,0,5,0,0,0
2,11,20190120T205618S973_ncm_L0.fits,2019-01-20T20:56:21.473Z,601289850.657483,324.25089711789,22.8670378419414,0.00232423576239258,0.00205428337487979,3.86031749978376,0.109379410101844,12.8526002743323,2.36110060528339,0,5,0,0,0
2,27,20190120T113334S721_ncm_L0.fits,2019-01-20T11:33:37.221Z,601256086.405473,1.3710442245877899,-15.5927761506155,0.00171578262856406,0.00161397059315407,4.17167177061462,0.0920263775144464,17.9935308675224,0.58129652673809,0,5,0,0,0
2,27,20190120T112618S991_ncm_L0.fits,2019-01-20T11:26:21.491Z,601255650.675472,2.19389584465332,-17.261825115418098,0.00157081891234279,0.0016405156860232,4.15663631112197,0.092437298933898,17.8090924120472,0.493772144163986,0,5,0,0,0
2,27,20190120T110334S845_ncm_L0.fits,2019-01-20T11:03:37.345Z,601254286.529472,4.30601792103196,-22.392572158475897,0.0019175659704127501,0.0017285652006174502,4.20137248067838,0.0941488468456901,17.0899725359242,0.625517567891363,0,5,0,0,0
2,27,20190120T105618S931_ncm_L0.fits,2019-01-20T10:56:21.431Z,601253850.615472,4.8312141305699505,-23.965775550638096,0.00164821930451071,0.0015240902343340301,4.110882807149,0.0912511438954644,18.3552621777739,1.10077219297986,0,5,0,0,0
2,27,20190120T102619S469_ncm_L0.fits,2019-01-20T10:26:21.969Z,601252051.153471,6.33214414893238,-30.165964599424598,0.0018233350895790102,0.0016078725413343502,4.13161196420079,0.0931885880496769,17.484076750345597,0.407749928252955,0,5,0,0,0
2,27,20190120T095619S217_ncm_L0.fits,2019-01-20T09:56:21.717Z,601250250.901471,6.721544412279259,-35.7115786926792,0.00205753630276898,0.00174783426351692,4.0492249194075995,0.0964698545366027,16.223833063967398,0.896448268065707,0,5,0,0,0
2,27,20190120T092619S376_ncm_L0.fits,2019-01-20T09:26:21.876Z,601248451.06047,5.8560639353781,-40.3326437115653,0.0017534218560659,0.00134142851435435,4.02856837377429,0.0907708425063458,18.5889864324906,1.41039937057365,0,5,0,0,0
2,27,20190120T090335S059_ncm_L0.fits,2019-01-20T09:03:37.559Z,601247086.74347,4.2706579216164,-42.9103126228472,0.00217738781482355,0.00161456946312041,4.174638225479169,0.0944017741354305,16.9898873250666,0.9549763570458331,0,5,0,0,0
2,27,20190120T085619S031_ncm_L0.fits,2019-01-20T08:56:21.531Z,601246650.715469,3.58025909577405,-43.4805630737381,0.0019314049944096402,0.00143192616391998,3.9897971094516698,0.089170275677151,19.427185891743196,0.995443774146856,0,5,0,0,0
2,27,20190120T083334S702_ncm_L0.fits,2019-01-20T08:33:37.202Z,601245286.386469,1.04531901548761,-44.2492333639854,0.0022757038494034903,0.00171747344471749,4.0978964616986495,0.0954472519297354,16.5914542585152,0.892237272641743,0,5,0,0,0
2,27,20190120T082619S174_ncm_L0.fits,2019-01-20T08:26:21.674Z,601244850.858469,0.16847243759025102,-44.0484881398635,0.0017330475968754002,0.00121641488812817,3.8366735885122396,0.087430414809124,20.459647132009902,1.10015009072613,0,5,0,0,0
2,3,20190121T235619S318_ncm_L0.fits,2019-01-21T23:56:21.818Z,601387051.002514,161.887547491312,-3.05906828249399,0.00133029172447083,0.00128206640530172,3.8966595522556697,0.08390716697951231,23.0828940689199,0.885173155611246,0,5,0,0,0
2,3,20190121T233335S149_ncm_L0.fits,2019-01-21T23:33:37.649Z,601385686.833514,165.139555661943,-3.41218103928423,0.0016636355271473801,0.00157853767560584,3.9123228532012697,0.09387536455880291,17.199896370142,1.39678883774358,0,5,0,0,0
2,3,20190121T230335S292_ncm_L0.fits,2019-01-21T23:03:37.792Z,601383886.976514,170.230746217133,-2.5747557198541897,0.00166432649669509,0.0016402066752480302,4.08415427721852,0.0980281451040683,15.701213409877699,3.28991068057571,0,5,0,0,0
2,3,20190121T223335S377_ncm_L0.fits,2019-01-21T22:33:37.877Z,601382087.061513,175.77608449097002,-0.126051410899404,0.00173155856129104,0.00185884093259752,4.19866896564037,0.102158799509414,14.4975589047079,1.02870056873245,0,5,0,0,0
2,3,20190121T220335S168_ncm_L0.fits,2019-01-21T22:03:37.668Z,601380286.852512,181.31042972708102,3.9785984855871597,0.00228818414424905,0.00237019842928409,4.365942086531749,0.120596853647066,11.014836919672598,1.99886112158954,0,5,0,0,0
2,3,20190121T215619S176_ncm_L0.fits,2019-01-21T21:56:21.676Z,601379850.860512,182.592481967547,5.207259592992219,0.0032838327476420104,0.0033299395778701602,4.517706591907579,0.14167986650673198,8.793169644767419,1.72620283906405,0,4,0,0,0
2,3,20190121T213335S206_ncm_L0.fits,2019-01-21T21:33:37.706Z,601378486.890512,186.361241096335,9.71829145351188,0.005875148102581121,0.005438268661446101,4.77554691167716,0.260196070051588,4.32986927743354,3.36551081585018,1,4,0,1,0
2,14,20190121T130334S652_ncm_L0.fits,2019-01-21T13:03:37.152Z,601347886.336502,222.80717338274803,57.6402885594179,0.00350724758796851,0.0020387205357380402,4.2491102297182,0.0997562203420866,15.1684296266716,1.09522501039122,0,5,0,0,0
2,14,20190121T125618S859_ncm_L0.fits,2019-01-21T12:56:21.359Z,601347450.543502,223.194381332172,58.8765289730519,0.00294173789632003,0.00152938628653824,4.11524665376392,0.0931407488948108,17.5043207790695,0.44198823823398997,0,5,0,0,0
2,14,20190121T123334S643_ncm_L0.fits,2019-01-21T12:33:37.143Z,601346086.327501,223.803003359649,61.9904494400341,0.0030167599891623904,0.0015497799151972102,4.02253391629665,0.08864618701897431,19.7236767174796,0.994082026139848,0,4,0,0,0
2,14,20190121T122619S108_ncm_L0.fits,2019-01-21T12:26:21.608Z,601345650.792501,223.778267242085,62.702569764854,0.00282862316484353,0.00126494245091033,3.89258861462477,0.0853023856178599,21.941799333882198,0.817960038137012,0,5,0,0,0
2,14,20190121T120334S798_ncm_L0.fits,2019-01-21T12:03:37.298Z,601344286.482501,223.354044304385,64.0214551923948,0.00246185109303989,0.0011693348403720501,3.7204646961652896,0.0815078304479129,25.4814999493528,0.641802604931397,0,5,0,0,0
2,14,20190121T115619S020_ncm_L0.fits,2019-01-21T11:56:21.520Z,601343850.704501,223.120051479255,64.1450999201158,0.00246996498390401,0.00106219002781707,3.69037532309921,0.08107587528106411,25.989157294943297,0.9844046647282451,0,5,0,0,0
2,14,20190121T113334S476_ncm_L0.fits,2019-01-21T11:33:36.976Z,601342486.1605,222.544753746575,63.7067536417391,0.00235689124961107,0.00112994879672036,3.6286274705775297,0.08048378514913021,26.7321188237716,0.831671149398927,0,5,0,0,0
2,14,20190121T112618S968_ncm_L0.fits,2019-01-21T11:26:21.468Z,601342050.6525,222.407708783626,63.30579075267669,0.0022585475350235403,0.000975315503979092,3.5785449112311998,0.0797192132868058,27.7835739107548,0.648944298827314,0,5,0,0,0
2,14,20190121T110334S667_ncm_L0.fits,2019-01-21T11:03:37.167Z,601340686.3515,222.54072378638202,61.4020697390565,0.00195524088440951,0.0009866315353949582,3.45774882890314,0.0787059900503239,29.370121600723497,2.04966230852453,0,5,0,0,0
2,14,20190121T105619S119_ncm_L0.fits,2019-01-21T10:56:21.619Z,601340250.803499,222.709096076231,60.60596624612489,0.00208590178824701,0.000957189646235711,3.48226869702758,0.07908565113965291,28.746749778797497,1.70933719090251,0,5,0,0,1
2,14,20190121T103334S900_ncm_L0.fits,2019-01-21T10:33:37.400Z,601338886.584499,223.86927746132102,57.766026613679195,0.00206373490315437,0.00113093839940588,3.4695103544715695,0.08132166141889251,25.6969501173263,1.72905312335641,0,5,0,0,1
2,14,20190121T102619S255_ncm_L0.fits,2019-01-21T10:26:21.755Z,601338450.939499,224.359710096898,56.781514587599,0.0024743759569948003,0.00123979086464664,3.6050429994080995,0.0844908257695765,22.586607501579596,1.13713652113353,0,5,0,0,1
2,13,20190121T093334S569_ncm_L0.fits,2019-01-21T09:33:37.069Z,601335286.253498,229.903536860099,50.3677073815841,0.00259229483649198,0.0016755013668351602,3.7876597129677796,0.0973825655575118,15.9125368692489,1.9198482384393,0,5,0,0,0
2,13,20190121T092619S393_ncm_L0.fits,2019-01-21T09:26:21.893Z,601334851.077498,230.84227338369203,49.73460893907949,0.00390822106424296,0.00223861943162039,3.98618963232712,0.106621811984028,13.425130868982599,1.5581482262826798,0,4,0,0,0
2,13,20190121T090334S720_ncm_L0.fits,2019-01-21T09:03:37.220Z,601333486.404497,234.18226662887102,48.4265365874057,0.00296059645036512,0.00196884850221894,4.100049997494989,0.105320379175012,13.7175160155769,1.2444920041403,0,5,0,0,0
2,13,20190121T085619S079_ncm_L0.fits,2019-01-21T08:56:21.579Z,601333050.763497,235.327997463723,48.22259574798301,0.0036833185253143104,0.0023716818715453698,4.23820058564854,0.114284979084373,11.965556896050499,1.67801435091124,0,5,0,0,0
2,13,20190121T083334S859_ncm_L0.fits,2019-01-21T08:33:37.359Z,601331686.543497,239.38774287074602,48.382898460362696,0.00329734972649541,0.00222947654186341,4.2640697337004605,0.115756218864752,11.7269439353036,1.03900023165475,0,5,0,0,0
2,13,20190121T082619S144_ncm_L0.fits,2019-01-21T08:26:21.644Z,601331250.828497,240.813532683326,48.6820014460336,0.00540546809027482,0.00341326666252433,4.564567129356579,0.149577061879548,8.1965514855899,1.3057026279447899,0,4,0,0,0
2,13,20190121T080334S600_ncm_L0.fits,2019-01-21T08:03:37.100Z,601329886.284496,246.023692915595,50.446343872502496,0.00804508080079689,0.00566063549469326,4.81551212409411,0.275401950507462,4.07404031901412,3.19722373977005,1,3,0,0,0
2,12,20190121T062619S139_ncm_L0.fits,2019-01-21T06:26:21.639Z,601324050.823494,282.00207017311203,61.626908668997004,0.00393792093307514,0.00176848969542202,4.154366613449439,0.0962429119297001,16.303638515035498,1.31353264566533,0,4,0,0,0
2,12,20190121T060334S786_ncm_L0.fits,2019-01-21T06:03:37.286Z,601322686.470494,290.078833006394,62.1250042196374,0.00386610989004923,0.00172376136991819,4.17397830615823,0.09416586237989791,17.0831922853577,1.01066937639879,0,5,0,0,0
2,12,20190121T055619S258_ncm_L0.fits,2019-01-21T05:56:21.758Z,601322250.942494,292.15689048031004,62.083947387781,0.00287228357455537,0.0013806460127315401,3.9836992144038397,0.0880165080263616,20.096018914565303,0.5837774816727129,0,5,0,0,0
2,12,20190121T053334S992_ncm_L0.fits,2019-01-21T05:33:37.492Z,601320886.676493,297.01727800063503,61.445784952009596,0.00293008868919178,0.00127258396499803,3.87595692620109,0.0849315251047659,22.230284595080796,1.2482791072398398,0,2,0,1,0
2,12,20190121T052618S972_ncm_L0.fits,2019-01-21T05:26:21.472Z,601320450.656493,298.000025386591,61.1278010891999,0.00247587311225439,0.00125935213216119,3.7985413389410003,0.083718154547779,23.2499826751156,0.5099810516895941,0,5,0,0,0
2,12,20190121T050334S674_ncm_L0.fits,2019-01-21T05:03:37.174Z,601319086.358493,299.590763882916,59.798020568319295,0.0025506426185846,0.00115918155178398,3.7518653070598402,0.0827923598358491,24.1181082448514,0.5825171742224651,0,4,0,0,0
2,12,20190121T045619S111_ncm_L0.fits,2019-01-21T04:56:21.611Z,601318650.795493,299.618394244881,59.2962112388949,0.0021320905503249402,0.00109256238548922,3.65885413288324,0.0813249221426179,25.6931336876578,0.7049557271900151,0,5,0,0,0
2,12,20190121T043334S985_ncm_L0.fits,2019-01-21T04:33:37.485Z,601317286.669492,298.567741463403,57.4471225177284,0.00204067922001438,0.00104243776844942,3.59113652578501,0.0804888827821827,26.7254720761374,1.08482441951094,0,5,0,0,0
2,12,20190121T042618S778_ncm_L0.fits,2019-01-21T04:26:21.278Z,601316850.462492,297.880467207965,56.7933533416636,0.00176677572352857,0.00100777990968829,3.49342626602912,0.07936926245518659,28.304335531497898,1.34717332565676,0,5,0,0,0
2,12,20190121T040334S668_ncm_L0.fits,2019-01-21T04:03:37.168Z,601315486.352492,295.111404551959,54.52057122603809,0.00221281264624584,0.00124571727103423,3.56666155784177,0.0844602820753235,22.611872202370698,1.6717392817111898,0,5,0,0,1
2,12,20190121T035618S913_ncm_L0.fits,2019-01-21T03:56:21.413Z,601315050.597491,294.057338783023,53.758337327046696,0.00213918122114134,0.00127277762900962,3.57873459803981,0.0872747095904069,20.559190905557898,1.9833373765940698,0,5,0,0,1
2,12,20190121T023335S187_ncm_L0.fits,2019-01-21T02:33:37.687Z,601310086.87149,284.9494771528,46.207143133705394,0.0053143794962790996,0.00294102537794124,4.1825889888895595,0.15771656631074998,7.668172636093689,7.20065074305698,1,4,0,0,0
2,12,20190121T022619S042_ncm_L0.fits,2019-01-21T02:26:21.542Z,601309650.72649,284.819659414432,45.909772771374094,0.00482100298629836,0.0027928929757845503,4.1491966411293095,0.141766476397852,8.786098317938299,1.4396631608022499,0,4,0,0,0
2,12,20190121T020335S080_ncm_L0.fits,2019-01-21T02:03:37.580Z,601308286.764489,285.67434671285304,45.54176370004949,0.0034823408184967903,0.00227356756172703,4.19429019000968,0.120731331654736,10.9964860146316,1.582309382064,0,5,0,0,0
2,12,20190121T015618S994_ncm_L0.fits,2019-01-21T01:56:21.494Z,601307850.678489,286.37679998675804,45.6162847411305,0.00543288578883947,0.00367301885776133,4.42552114044259,0.14758560324779701,8.33838188102035,3.5380952987229497,0,4,0,0,0
2,11,20190121T000335S122_ncm_L0.fits,2019-01-21T00:03:37.622Z,601301086.806487,321.233261394978,44.1453780917237,0.0026274856499508698,0.00177360972040528,4.275246229225,0.0985659632222854,15.530438074274198,0.648711017934724,0,5,0,0,0
2,11,20190120T233334S882_ncm_L0.fits,2019-01-20T23:33:37.382Z,601299286.566486,327.840511725728,40.3498116612291,0.00220235769197217,0.00155826773257786,4.21362306939317,0.09276301119569151,17.6663004607413,0.8589172976610691,0,5,0,0,0
2,11,20190120T232619S062_ncm_L0.fits,2019-01-20T23:26:21.562Z,601298850.746486,328.942731403001,39.360624766653004,0.001844242039529,0.0014294942969262001,4.0923785089952105,0.0892589318091702,19.3781731721623,0.5208552458387451,0,5,0,0,0
2,11,20190120T225618S994_ncm_L0.fits,2019-01-20T22:56:21.494Z,601297050.678486,331.831909441531,35.164678671045394,0.0014778012277526001,0.00123443144016565,3.8855013258319695,0.08521080170774971,22.0121110711745,0.6810954756647231,0,5,0,0,0
2,11,20190120T222618S735_ncm_L0.fits,2019-01-20T22:26:21.235Z,601295250.419485,332.423455167905,31.1070721105861,0.0012968295618593299,0.00114092903183502,3.77278972033342,0.0826918049537882,24.2177461188707,1.0932747236104299,0,5,0,0,0
2,11,20190120T215618S913_ncm_L0.fits,2019-01-20T21:56:21.413Z,601293450.597484,331.08939702437004,27.4790314008552,0.00133525835249078,0.00117251165579053,3.79181415217921,0.0838266521374095,23.153674249614,0.593663752896573,0,5,0,0,0
