object_number,total_det,t_beg,t_end,delta_t,rms,arc_len,n_det,n_rej,spice_id,epoch,x,y,z,vx,vy,vz,cov_vx_vx,cov_vx_vy,cov_vx_vz,cov_vy_vy,cov_vy_vz,cov_vz_vz,cov_x_vx,cov_x_vy,cov_x_vz,cov_x_x,cov_x_y,cov_x_z,cov_y_vx,cov_y_vy,cov_y_vz,cov_y_y,cov_y_z,cov_z_vx,cov_z_vy,cov_z_vz,cov_z_z,gm_bennu,sma,ecc,inc,arg_peri,lon_asc_node,mean_anom,peri_r,apo_r,t_peri,period,amr,amr_sig,abs_mag,abs_mag_sig,g12,g12_sig,albedo,albedo_sig,eject_epoch,eject_epoch_sig,eject_lat,eject_lat_sig,eject_lon,eject_lon_sig,eject_lst,eject_r,eject_vx,eject_vy,eject_vz,impact_epoch,impact_epoch_sig,impact_lat,impact_lat_sig,impact_lon,impact_lon_sig,impact_lst,impact_r,impact_vx,impact_vy,impact_vz,lifetime
51,19,2019-02-11T23:39:47.144Z,2019-02-12T03:20:59.501Z,13272.357,0.121967109211894,13272.3569999933,19,0,-64000051,603206916,-0.6078535001600001,-0.20693587765,0.014632493767,1.5525388353000002e-7,-0.000008418733013300001,0.00002256209852,9.07082504335706e-14,4.03324071610302e-14,-5.20518930391564e-15,2.26739688883219e-14,-4.87696015091455e-15,8.744038087082871e-15,3.9173562975681e-10,1.68964808038412e-10,-3.56586131946089e-12,0.0000018603060955489699,0.0000014899229217286099,-0.00000166019086178065,3.41708374024216e-10,1.46604420483157e-10,1.9585056524389996e-12,0.00000157182106874052,-0.0000014909282076727999,-3.65941137447633e-10,-1.61233175448491e-10,-1.24991810717549e-12,0.00000187228863582348,4.890449674617609e-9,0.333876994822087,0.924995798612808,81.0675502606375,13.1817821629572,270.492315214382,174.162107598156,0.025042177358186098,0.642711812285988,-8385.64331923887,17333.4581015254,0.139627374002338,0.0041875,44.84,0.46,,,,,603199738.316,7.1620168940459195,15.1122625469123,0.202966019123858,59.68879724329639,0.12850384107732202,271.74583333333305,0.25357401170834803,0.165283845953953,0.08371496643320231,-0.0170992229619355,603214844.071,73.4311054576209,-41.5897827146793,0.6602050642000921,80.207656698633,0.637817671517834,284.09166666666704,0.232450157430031,0.0167197442262466,-0.152253317654469,0.059477171177305804,15105.7549999952
52,8,2019-02-12T01:58:34.240Z,2019-02-12T03:23:15.978Z,5081.738,0.161718646193416,5081.7380000352905,8,0,-64000052,603209841,-0.2972935477,-0.49692828204,-0.037566055253,-0.000033818688349000006,0.00009402072098,0.0000079843261165,9.334575610935751e-12,1.91275475764661e-12,-4.63295393707429e-12,5.42271402782162e-13,-9.236244658961388e-13,2.3175037469772602e-12,-3.7027432824238697e-9,7.43120099913721e-10,2.11875760092337e-9,0.0000207512255137361,0.00000452231204420852,-0.00000959859597489717,-7.481733448393351e-10,1.9964887331263102e-10,4.34379221716447e-10,0.0000012752705854244,-0.00000211995095698321,1.89292982111307e-9,-3.1612061599438896e-10,-1.06093007007028e-9,0.00000477161691088921,4.890449674617609e-9,0.720404001446168,0.652475215060273,25.6765291926274,51.038172230457796,113.93489536142302,323.02759715852903,0.25035824567229803,1.1904497572200399,-49295.4428022133,54937.5953166242,0.09149661422048991,0.094371,44.43,0.51,,,,,603124634.357,31656.777052021902,16.184132737613698,231.757266926922,145.335926895557,1219.76978125722,48.1416666666667,0.245664261120948,-0.08691120347871381,-0.0368645337877004,-0.0212268808891038,603214416.681,336.798430381079,5.421998679225769,2.04177552134705,110.97416445903801,2.51790278620684,304.90416666666704,0.273735255616199,-0.0204969509443339,-0.0675373505104962,0.06663733403874869,89782.32400000101
53,6,2019-02-12T01:39:47.458Z,2019-02-12T02:19:38.135Z,2390.677,0.140547396598004,2390.67700004578,6,0,-64000053,603208782,-0.5892883516999999,-0.36941094538,0.011725508658,1.3404588631000002e-7,-0.000020039903843,0.000031017304934000005,3.6181937486568e-11,-2.5697129918162096e-13,1.1297155988822202e-11,1.8783981268360302e-12,-3.67915133142809e-12,1.0588195019003702e-11,2.92439179289087e-7,-3.15468558282416e-8,1.48825679500289e-7,0.0028360467625397202,0.00139779007052449,-0.00185143693355676,1.43944861002942e-7,-1.56480134413434e-8,7.34987405664953e-8,0.000689285607975986,-0.0009126118727441361,-1.90444145858234e-7,2.08312752982801e-8,-9.74807797957142e-8,0.0012090970532981202,4.890449674617609e-9,0.385132826284929,0.8253690703751121,93.1364014784879,22.0318501494315,261.09978286407096,157.45754813009,0.0672561034831977,0.70300954908666,-9392.52284561451,21474.4117673395,0.0811249848750972,0.097871,45.21,0.5,,,,,603200730.036,486.21055968308804,30.050895867663797,16.688975499766098,31.158881271525797,2.43955627939345,266.3125,0.24237832053115502,0.19340665770715101,-0.00156988397488941,-0.013076618992437401,603219590.635,2277.7443958429503,-74.6338059549752,51.3384716085422,-52.64487438083219,19.250524048153004,261.791666666667,0.235699466305594,-0.0924866153756311,0.09271520314503119,0.1005699484739,18860.5989999771
54,28,2019-02-11T23:39:47.144Z,2019-02-12T06:00:51.450Z,22864.306,0.346163254116756,22864.3059999943,28,0,-64000054,603219019,-0.48896804654,-0.34532417545,0.28045006376000003,0.000050933650379,0.000035536736212,0.000009090423301999999,1.5754173437988498e-14,4.13835673815445e-15,3.1000357888675e-15,5.99631743353674e-15,2.1657152534917998e-15,4.99082548631599e-15,1.2879969076877098e-10,4.7978275930191106e-11,3.5163178653091803e-11,0.00000140247172691839,1.69720041047896e-7,3.80121108738116e-7,3.15905669421835e-11,1.82596619471676e-11,7.95120863205957e-12,2.67465769658786e-7,7.77660441130961e-8,2.3773669225884602e-11,1.1535100244875101e-11,1.45549406596797e-11,3.44008900760876e-7,4.890449674617609e-9,0.450649456613413,0.8729525725417341,67.30553673517531,28.9360235366911,248.882518284375,279.928643517093,0.057253854148199605,0.8440450590786269,-21135.3083252209,27180.8947504685,0.235546316555655,0.0018634,45.5,0.47000000000000003,,,,,603199736.558,10.744304154538499,14.996418381669,0.33623724232380897,59.7080229486117,0.126085124484171,271.720833333333,0.253492340474737,0.190060164425507,0.07711769014539681,-0.0370097852217456,603224043.637,11.848679282542498,-63.6308485291963,0.213075094239468,-95.29356985387001,0.861581769957654,322.85833333333306,0.230401267021034,0.0674949550366997,0.0685971628908914,0.118079694609155,24307.0789999962
56,12,2019-02-12T08:17:21.237Z,2019-02-12T12:17:21.369Z,14400.132000000001,0.212180275319099,14400.1319999695,12,0,-64000056,603234545,-0.6914911561,-0.44400545127,-0.33248465816,-0.000025076104656999997,-0.000034851857204,-0.000039600632371,1.4754389467368202e-12,1.32892318161506e-12,1.23930947532112e-13,1.3057451476619e-12,8.919807072071599e-14,1.95335805235138e-14,-2.5871231030092303e-8,-2.48040560365656e-8,-1.85337739216796e-9,0.00047530281343260706,-0.00011264852644431701,0.000133890192376244,6.11204544869393e-9,5.88754873621997e-9,4.31543946513053e-10,0.0000269621566463482,-0.0000317488665679424,-7.28849540732703e-9,-6.99031973671836e-9,-5.2116950279091e-10,0.000037980747813946,4.890449674617609e-9,0.640830167385072,0.90640458852662,149.53024894077402,201.086537705018,74.573114859328,67.95839358632001,0.059978763200960496,1.22168157156918,-8700.8262702628,46091.3993400388,0.416480981959315,0.0085999,44.980000000000004,0.56,,,,,603227014.674,417.59458721041307,-14.901486687442198,2.21311623813965,167.739055853565,5.93021318094905,295.08750000000003,0.260114254500126,-0.08419722645911511,0.24590331744711502,-0.0031122251455174203,603263502.306,236.58626655447003,27.0071655160244,1.63599686569605,67.79309995366201,5.054884159960859,324.979166666667,0.2366188484008,-0.0921555377049423,-0.045251709944475596,-0.07363363738868621,36487.6319999695
57,7,2019-02-13T01:22:41.232Z,2019-02-13T02:19:55.164Z,3433.9320000000002,0.06337085547572871,3433.9320000410103,7,0,-64000057,603294678,-0.35898275435,0.11401833713000001,-0.07847332921,-0.000020323055144,0.000067870801594,0.000033430119279000004,4.199840576797181e-12,1.00956975671694e-11,-1.3525518632426802e-11,2.50803411043995e-11,-3.3146717546097604e-11,4.40776710877556e-11,-7.06923293884449e-9,-2.02150673485535e-8,2.52383144088764e-8,0.0000254331642391861,0.0000473750647505107,-0.0000696667079386978,-1.40960661322852e-8,-3.9596189448323895e-8,4.97692336077343e-8,0.0000893158359084109,-0.000130974607130397,2.06783552599042e-8,5.80874573563894e-8,-7.3015887919669e-8,0.000192885606765108,4.890449674617609e-9,0.253750723496243,0.62498455462494,17.4852660798968,299.88012575168705,15.138222207328099,125.50195681717001,0.09516044058618729,0.412341006406298,-4003.72649156469,11484.6140531738,0.0853271310660488,0.089172,42.82,0.44,,,,,603292434.669,42.0500283413301,15.395965238506598,6.268912853831649,52.5438211829135,0.594696530253297,263.59166666666704,0.254471178351504,0.0423288372374927,0.0685383538065612,0.0402742990920664,603300144.383,43.5726379510828,0.6736878439081311,5.62054497575481,-27.5761488140396,1.5686179432208198,3.0375,0.260893528976077,-0.07826804124406529,0.0380418766491693,-0.0376749276573117,7709.71399998665
58,29,2019-02-13T03:58:50.945Z,2019-02-13T08:39:03.020Z,16812.075,0.0764275217912194,16812.0750000477,29,0,-64000058,603310736,0.19676635382000002,-0.43768570377000005,-0.21162428464000002,-0.000074287334532,-0.000026974935437000002,-0.000019789307197000002,2.46983206078788e-15,1.80774051328549e-15,-1.8320172511724104e-15,9.79108251250035e-15,-8.25866129788534e-15,9.11292778560294e-15,4.5165801600297905e-12,-3.0113546516078803e-11,1.99735609480943e-11,1.80622223519911e-7,1.30521029375621e-7,-1.15786494660979e-7,-1.9204107613909305e-12,-2.8074410402334504e-11,2.08548813476785e-11,1.57884456581933e-7,-1.4183119477177998e-7,-1.07142862372368e-11,9.52299973063493e-12,-5.896523342997871e-12,2.78105385208567e-7,4.890449674617609e-9,0.40784147625026196,0.287627452778458,3.4609561395487,107.041113173753,75.0504944690903,172.07851752823703,0.29053507129899303,0.52514788120153,-11185.791285815001,23401.4386033551,0.0533325720076026,0.002656,42.35,0.5,,,,,603300356.14,36.9560109452696,2.49191715749626,0.06485659448122601,-24.986972263691197,0.142094350029167,10.5583333333333,0.26191143100407,0.038864662171822,0.0386187521549746,-0.0018158762629067,603321451.028,35.08147079288229,1.81389032192787,0.06375307269859029,169.52026828402902,0.206736326543467,336.3875,0.276592052926527,0.011865417613432799,-0.0496080372143158,-0.0035228277633680602,21094.8880000114
60,6,2019-02-13T20:56:21.632Z,2019-02-13T21:42:04.028Z,2742.396,0.026782408825335603,2742.39599990845,6,0,-64000060,603364752,0.2774886901,0.061720757286,0.38713112017,-0.000013702986021,-0.000073655533637,-0.000048118126237999996,2.37319375639807e-11,3.4724831652154005e-12,1.2614904628614101e-11,5.199398368495e-13,1.86323883422569e-12,6.7382786603573e-12,3.53128493325009e-8,5.3792480816190205e-9,1.915586640863e-8,0.000057680032524298694,0.00000466122142101115,0.000025009853155934602,2.92514394236313e-9,4.42909095314446e-10,1.57712294177846e-9,6.31015281490865e-7,0.00000202967501724225,1.54150379419132e-8,2.35021860627788e-9,8.35913906304803e-9,0.0000111456528797041,4.890449674617609e-9,0.393555855850021,0.653207778143879,48.80678313178149,18.5443857609516,27.177402680576495,285.51318844841,0.136482109674716,0.650629602025325,-17592.951795047302,22182.7323656589,0.0981167607853678,0.083755,43.39,0.43,,,,,603347193.937,461.247632818624,45.9644420893305,2.55909055642928,-99.6137234619317,13.5586823362954,306.82916666666705,0.234965396195424,0.0679917971185037,-0.080772539982779,0.047641466571664,603368032.426,289.41494097466,-44.5689771357334,0.273767070849695,-30.203872056490198,8.533769056842129,141.5875,0.229985883595959,0.00695052931246762,0.0734621828077952,0.10197569167776101,20838.4889999628
62,6,2019-02-13T22:17:21.189Z,2019-02-13T23:03:37.345Z,2776.156,0.381202589920011,2776.15600001812,6,0,-64000062,603368873,0.40911566397000004,0.11476642042000001,0.5731529753700001,0.00003089385988,-0.000058396037022,-0.000023459633528000002,1.4033521847097202e-11,-1.10986318596447e-11,-3.7568589702977704e-11,1.5728877636175502e-11,6.31686890773697e-11,2.62708020037721e-10,-4.6222199833529e-7,7.02932312030983e-7,0.00000287251028289511,0.0317205104754537,-0.00324756222392458,0.0160702263601826,4.7287564584559995e-8,-7.19601683506303e-8,-2.9411087771591996e-7,0.000332767653660954,-0.00164529143268752,-2.33899224048222e-7,3.56101964101997e-7,0.00000145544539205482,0.008141846681948221,4.890449674617609e-9,0.557230843620205,0.315140263566741,38.8660471996761,50.983761964327904,2.20361893507783,215.397921145047,0.381624968694216,0.732836718546193,-22361.3077664141,37373.0199117765,0.0891376822195032,0.082259,45.910000000000004,0.41000000000000003,,,,,603225911.892,64956.1490828985,-29.5908323857211,1479.29415248541,64.90624846276349,3502.16901043028,166.570833333333,0.231687126020373,-0.025226046030971002,0.108518615251642,0.0383417719316275,603421250.743,54172.45375214791,14.5841456948993,1423.52188820073,-141.89698627471802,1982.7238755985,189.395833333333,0.24966729252390202,0.08714894870699931,0.031661931819925195,0.0760015089673007,195338.851000071
63,6,2019-02-13T22:56:21.438Z,2019-02-13T23:42:03.962Z,2742.5240000000003,0.06465605927695711,2742.52399992943,6,0,-64000063,603371952,0.32419063994,0.068374517115,0.5258098036600001,0.0000027012115029,-0.000052824364389,-0.000049636312113000006,2.0114254950002402e-11,1.5299457906174401e-12,5.01571864659453e-11,4.18519562662062e-13,5.9895639184372504e-12,1.4164829477161699e-10,3.05341781198077e-7,4.1318660199492695e-8,8.991147394978009e-7,0.00578096254655531,-0.000968936566263255,0.00393482005343202,-5.12554568634999e-8,-6.9100814604655295e-9,-1.50762316714587e-7,0.00016268460822561502,-0.0006595385062592651,2.08101827301623e-7,2.80864910585539e-8,6.12192269402254e-7,0.00267865394492992,4.890449674617609e-9,0.46730551947104704,0.6875293677968359,44.749348496712194,40.2590270573432,5.3442661482513305,275.881157779001,0.146019251101146,0.788591787840947,-21995.1220581768,28701.648219436098,0.0782636778876334,0.095653,45.27,0.41000000000000003,,,,,603349274.993,1704.99803313262,41.7120612042725,9.85066716033553,-159.388671305998,62.648315912147595,295.52500000000003,0.233766237188192,-0.0441399486500338,-0.106655955276375,0.0256631743214313,603377317.321,2424.7342320669304,-29.5859564790511,30.9778425390445,118.44134473280901,45.353127942124104,146.4875,0.23876284498791,-0.00974535186566145,-0.050768472516016905,0.122777847141195,28042.3279999495
64,12,2019-02-14T04:36:09.554Z,2019-02-14T06:19:38.203Z,6208.649,0.474056835656221,6208.64900004864,12,0,-64000064,603394265,0.38688013667000004,-0.079125112794,0.1356396122,0.0000071178284168,-0.00006764031468299999,-0.000061539784714,3.77975585947806e-13,1.2094146687417e-12,-2.15347021712442e-12,4.0637930433664305e-12,-7.109852542933111e-12,1.26577408635472e-11,-2.1249118233452598e-10,-9.41933375698664e-10,1.33243594413488e-9,0.00000121151230521646,0.00000198237865424594,-0.00000401287929678775,-6.67699922436544e-10,-2.65241436607532e-9,4.0789676022131905e-9,0.00000422511645771621,-0.00000797385987788333,1.46144049226545e-9,5.5546224788665896e-9,-8.61145072913448e-9,0.000016625780425621602,4.890449674617609e-9,0.326112988468193,0.280402360095518,23.6897669026794,120.147681622307,347.512920169894,181.58183773093103,0.234670136843909,0.41755584009247704,-8439.70996419588,16732.3760188653,0.106220143211966,0.087603,45.11,0.48,,,,,603387104.32,161.02103681374803,6.86277500274012,3.2430086341591395,84.1740769875769,3.5788028018838403,340.166666666667,0.261448925495809,-0.0229646196278907,0.042355159385826804,-0.0595825892318687,603399859.062,243.03752474201403,15.2539416874707,1.9926761201102199,7.517927150831559,1.29083362125564,200.57916666666702,0.261583469545471,-0.06899683816104439,0.022431768418546702,0.0253771277212985,12754.7419999838
65,6,2019-02-14T07:39:47.105Z,2019-02-14T08:19:37.981Z,2390.876,0.206087574976652,2390.87600004673,6,0,-64000065,603403182,-0.21456877058,-0.062340688605,0.22954791133000002,-0.000045618758229999995,0.000053881370288,-6.984591612800001e-8,5.79626792469921e-13,4.15707643279861e-12,-5.49005365474551e-12,3.50558698429564e-11,-4.592739540806131e-11,6.061657779164561e-11,-1.49661172438063e-11,8.946762740446981e-11,-3.36399195679841e-11,3.5815075382170496e-7,5.68895987995559e-7,-7.22204302025341e-7,-4.90784531861018e-10,-2.52733427238439e-9,4.82558079999909e-9,0.000010082631558917501,-0.000012834204563227,1.0309538433393401e-9,6.4630726427038895e-9,-1.04658036081772e-8,0.0000176514422935318,4.890449674617609e-9,0.19144499102085502,0.705150182641367,71.92948365371649,136.184713785364,148.697336805815,150.699098720471,0.0564475206367243,0.326442461404986,-3150.5011128923297,7526.12597070012,0.0805603181104726,0.09987499999999999,45.08,0.43,,,,,603401448.433,257.313017273951,-67.8848224842541,1.1574841646802398,41.3803997329228,0.684884477805363,271.46250000000003,0.234946659790818,0.025577371403505602,0.0811330296072842,-0.059603084154407404,603405845.168,163.35866833007,-13.940768331515498,5.198382454718479,-9.19386443032399,0.9752102461126199,323.291666666667,0.26058632565296297,-0.0574898452829041,-0.0663016315008627,0.103914211062062,4396.735000014301
67,5,2019-02-14T08:17:21.458Z,2019-02-14T08:56:21.421Z,2339.963,0.114964056789004,2339.96299993992,5,0,-64000067,603405411,-0.4544468032,0.042238859693,0.18332748208000002,-0.000060922971659,0.000055911904899,0.000099405527179,2.68298564456707e-14,-6.05518607937931e-14,-2.2716650396161002e-13,6.1727546828895204e-12,-2.38870572223239e-12,8.0480029053026e-12,4.6082563401214e-12,8.0328955249055e-13,-1.88742869044121e-10,2.58551051274178e-7,-8.38261165491984e-7,9.78998642043387e-7,-1.399196346337e-9,2.17782370199727e-8,2.54168028434934e-8,0.00023904775771684702,-0.000277569953888625,1.63964357597576e-9,-2.5135682349136703e-8,-2.9755306262759e-8,0.000322957625518787,4.890449674617609e-9,1.55266892728563,0.8795831902099831,27.7218549483251,112.831324212524,268.70326174924804,7.295676171774029,0.18696743888382203,2.9183704156874297,-3522.7904653281,173829.613274864,0.0808757414417063,0.099856,44.36,0.4,,,,,603403310.989,28.417670573228897,-2.08262790846682,4.5846168540626895,0.06629286347703729,0.209623484516984,273.52500000000003,0.274974252473533,0.102450506114424,0.0184219740268684,-0.0785480494422393,,,,,,,,,,,,
68,12,2019-02-14T05:58:34.174Z,2019-02-14T10:17:21.686Z,15527.512,0.207860297524388,15527.5120000839,12,0,-64000068,603405479,-0.31219947597,-0.6365708055400001,0.36789376836000004,-0.000014394361009000002,0.000013817548852,0.00007635802602999999,3.2008558266798995e-14,1.6942214152427497e-14,7.018521470725079e-14,1.1073818834898199e-14,3.9333540607277395e-14,1.8406579752800597e-13,8.968917533590751e-11,4.8292458839415505e-11,2.3899000095942903e-10,5.17709161061826e-7,4.4396687554815e-7,-0.0000020206461365192797,1.5248629887582799e-10,8.779710345697161e-11,3.66309665138698e-10,8.9426853189541e-7,-0.00000312513044188689,-6.18003039517905e-10,-3.4839381172043e-10,-1.5623605102094299e-9,0.0000137384158727368,4.890449674617609e-9,0.814188052214561,0.377484674397285,70.818927568591,129.874649716578,210.57327819252401,65.52384122237959,0.506844540426188,1.12153156400293,-12014.0492335665,66007.38972865221,0.119241878766425,0.0025432000000000002,44.81,0.51,,,,,603262617.104,7956.708984011,74.7620341546373,200.46739374814103,123.541101054243,698.012737128433,0.108333333333333,0.24663962207967902,0.045835096017795104,0.192845569520772,0.0205790245569069,603540674.303,6863.77127246356,26.1943885143586,196.390245479706,43.8926632228381,81.06264402943279,276.6625,0.241649446979215,0.040937225922505205,-0.13380647153836997,-0.170856536018626,278057.199000001
69,6,2019-02-14T09:39:47.208Z,2019-02-14T10:19:38.295Z,2391.087,0.037567023615572,2391.0870000124,6,0,-64000069,603410382,-0.1861751239,0.020686716836,0.29713257711,-0.000031913435101,0.000033838296583,-0.000017630278573,5.07021022886631e-12,9.15602495819987e-12,-7.969428643084771e-12,1.65484018916111e-11,-1.4396051985258902e-11,1.25461430627583e-11,-2.9914997804823796e-9,-5.35323579001143e-9,4.84951418773024e-9,0.000004150136649283299,0.0000068041597342774396,-0.00000589527815463977,-4.906935082285819e-9,-8.77529177032048e-9,7.99271127175926e-9,0.0000121408914434214,-0.000010296204079314799,4.2355796053014095e-9,7.55548977852648e-9,-6.88543325290484e-9,0.00000917337027317187,4.890449674617609e-9,0.192748525516796,0.823593668018117,96.30817419215239,134.71390063074298,147.90572170432,174.201232666234,0.0340020603813344,0.35149499065225903,-3679.09321165364,7603.12390402528,0.08057487695018811,0.099435,43.52,0.41000000000000003,,,,,603407873.927,203.72841645142103,-71.62157467343219,0.977841953715962,-32.2465778275901,6.218739200057649,347.4875,0.233781939556881,0.0474452725525645,-0.0984025643096688,-0.07393164628506041,603412973.217,72.25527014168429,-19.0858180351601,2.26587517161509,-168.41117755796802,1.22608503718435,330.09166666666704,0.249503468358266,0.0382872070717171,0.113475406067402,0.106370822027162,5099.28999996185
72,7,2019-02-14T11:58:34.163Z,2019-02-14T12:56:21.459Z,3467.2960000000003,0.061816755987243704,3467.29600000381,7,0,-64000072,603418710,-0.06516088563400001,0.48153685855000006,-0.30156694357999997,0.000027895795364,0.000099997818043,-0.00008595709657200001,4.0961794419491304e-11,5.2543829817180904e-11,-4.419756981392991e-11,6.74412868772911e-11,-5.67077479302846e-11,4.7736872954313205e-11,-3.1301766261701804e-8,-4.00593863732409e-8,3.44330755514693e-8,0.0000433212372969691,0.0000560427958352372,-0.0000461366165632292,-4.1246392332914e-8,-5.2783604546835905e-8,4.53649137014893e-8,0.00007324523595377801,-0.0000600595306921253,3.4412876659290495e-8,4.40441795212822e-8,-3.7823576213730294e-8,0.000049729033173866904,4.890449674617609e-9,-4.5753986576059695,1.0160102628407,68.6611915330202,293.19679843142404,138.731096681495,1.37016335891867,0.0732533351092786,,-3346.7150024278703,,0.117624700200125,0.072604,43.26,0.42,,,,,603416342.483,137.241529378594,38.7039915383836,7.05576886858438,121.411106158108,6.60793873313826,338.3875,0.23149514109066902,-0.017352264275143102,0.06408921940986541,0.18699305617881198,,,,,,,,,,,,
73,14,2019-02-15T04:56:21.283Z,2019-02-15T07:03:37.289Z,7636.006,0.384813436387544,7636.005999922751,14,0,-64000073,603483138,-0.44428379501000004,-0.0098707261753,-0.20083312734,-0.000024877524298,0.000093242972668,0.000019437905898000003,4.52137128921616e-13,-6.38550103673186e-13,1.34417422261003e-12,9.20261178865997e-13,-1.91831387274976e-12,4.08221948016033e-12,-5.2023559089623505e-11,8.305126136629721e-11,-1.25160868102938e-10,1.99469524783305e-7,-8.85400791610884e-8,1.06897935915006e-7,-1.20096103829394e-11,1.3888396868228302e-11,-1.55359854751958e-10,6.052751600525911e-7,-5.87806934847924e-7,1.73798225611335e-11,1.98705295678783e-11,1.8519364187561699e-10,0.0000012381497566646599,4.890449674617609e-9,0.472719779237404,0.133344951284019,24.094380782177,299.305030951287,50.5637987474906,96.29516834812308,0.409684983304,0.535754575170808,-7811.11673936726,29201.9015534233,0.31924494295249806,0.059170999999999994,44.18,0.47000000000000003,,,,,603449581.283,3154.15940681989,-30.3468261961138,16.084496950488198,-86.9007607730228,121.92944530204,184.2375,0.236215385125725,0.0627276031078097,-0.0813804669531836,-0.02508933041368,603512347.172,200.367982873484,-12.346671848538199,10.0685016204029,-93.7215582057813,21.6612034479931,199.283333333333,0.253387045950008,0.040499187011727104,0.043104712845751895,0.0788154627619113,62765.8890000582
74,15,2019-02-15T05:58:34.476Z,2019-02-15T08:17:21.139Z,8326.663,0.0934629757168284,8326.6629999876,15,0,-64000074,603486477,-0.3884943186,0.14376779606,-0.23317833768000001,0.000019196710121,0.000061994687237,0.0000062654089774,2.63846380958303e-14,-3.5461542981772695e-14,9.88673817562718e-14,6.0245643897035e-14,-1.52648153167447e-13,4.36545903319116e-13,1.4801728121890303e-11,-1.4976020128596603e-11,5.862843297869691e-11,2.12566025791049e-7,9.5165629669426e-9,2.7617464827742e-8,-8.14740786546443e-12,1.6476314301260904e-11,-8.05356054990818e-11,2.71349811130552e-7,-1.1965114440728e-7,4.7573215919389406e-11,-4.579531086083811e-11,2.1875001845483999e-10,6.87038605858452e-7,4.890449674617609e-9,0.29977011338010096,0.585755590952432,43.050812036547704,233.427489463835,68.4496335215233,180.024026786842,0.12417809346726201,0.47536213329293997,-7374.217461936681,14746.466533828401,0.0987279510534082,0.01804,43.87,0.45,,,,,603480968.968,26.3849784760801,-8.44193344976975,0.7263930220212781,-40.3304804021786,0.462539779358562,241.85,0.259443044750275,0.06493727180676971,-0.07963844946312061,0.06858784567998,603492500.905,45.298087019093394,27.4350744162643,1.18709361109166,-165.08973932620202,0.784493694177223,25.6791666666667,0.23627337659435801,0.041605675379446906,-0.0171561016907309,-0.105928540988061,11531.936999917
75,11,2019-02-15T05:03:37.365Z,2019-02-15T06:56:21.269Z,6763.904,0.25360457878372,6763.904000043871,11,0,-64000075,603481861,-0.45323293486000005,-0.27072980577,-0.31423977734,0.000015332847698,0.000022804830854,0.000037194009615,9.41863011615757e-12,-1.3019457292278801e-11,1.7612626800600303e-11,1.8055338442984002e-11,-2.4428432789048804e-11,3.30933196463542e-11,-1.64725885194672e-8,2.25830139693915e-8,-3.04551015844775e-8,0.0000304491602689825,-0.0000465319226512137,0.0000673448677530019,2.50372170316724e-8,-3.42576001244569e-8,4.61366265586549e-8,0.00007208722041628801,-0.000103924951457131,-3.64404956873273e-8,4.99031287239512e-8,-6.72273211991826e-8,0.000150723655410784,4.890449674617609e-9,0.354993303872084,0.942590857142915,34.9948741791874,333.23771803615904,267.834735255395,253.29677342704503,0.0203798612953012,0.689606746448866,-13370.968630889902,19003.5926711351,0.0971812700104975,0.09343599999999999,44.47,0.5,,,,,603469872.052,838.1316246677691,27.4995052691016,7.749862772675339,-157.34031323264,16.7248309287822,226.383333333333,0.239410300974232,-0.155693823908017,-0.0129611357880857,0.0573564144232647,603486249.628,53.249388401231,0.719809834476319,3.49726906378316,-137.972583319074,0.450395189376402,267.2,0.269762532181441,0.06244929718062581,0.144647904568741,-0.0345573471887122,16377.575999975199
76,9,2019-02-15T09:03:37.646Z,2019-02-15T10:19:38.246Z,4560.6,0.14333500504554,4560.60000002384,9,0,-64000076,603496218,0.0063159702673999995,0.43617906831000003,-0.038765496335,0.000019433956583,0.000032970767293999995,0.000056340073357,2.0210234837486804e-12,-2.13932231502407e-12,7.7386050847736e-12,2.3073018900134004e-12,-8.293593735388202e-12,3.00075798285858e-11,2.84777438587784e-9,-3.1676912583134797e-9,1.13573144722499e-8,0.0000051576428241836205,-0.00000478304091458792,0.0000171544158403046,-2.8132896317289797e-9,3.11975383311228e-9,-1.12145746817325e-8,0.00000490081940976629,-0.0000167368609741366,9.95576670365469e-9,-1.10424351444153e-8,3.96390855955771e-8,0.0000602894129800238,4.890449674617609e-9,0.276428431611963,0.673552824300616,74.0451430368438,336.340801718086,33.6264637889791,130.968871416158,0.0902392807827355,0.46261758244119106,-4750.56341859137,13058.0863391474,0.106201117973181,0.090554,43.83,0.43,,,,,603492931.122,127.399492876526,69.3043628730315,0.466246315964161,137.770103478006,2.21081769469601,338.5625,0.242719675551903,-0.102884419617985,0.017477332382859798,0.0713817399189928,603503084.496,303.47978424569203,-33.2221026330472,1.89766404036185,-33.7055101175529,0.46916396917773,43.5666666666667,0.24192706990004997,-0.143850882821312,0.0419966339345567,-0.030811629554306802,10153.374000072501
